,Year,Engine,Seating,Price
11599,2014,1500.0,5.0,4350000.0
11600,2005,660.0,5.0,2500000.0
11602,2011,1300.0,5.0,1720000.0
11604,2006,1400.0,4.0,1950000.0
11605,2007,1000.0,4.0,680000.0
11606,1995,1500.0,5.0,610000.0
11607,2003,2000.0,5.0,1250000.0
11608,2015,1300.0,5.0,2840000.0
11610,2021,1000.0,5.0,2775000.0
11613,2007,1500.0,5.0,1900000.0
11615,2021,1500.0,7.0,4230000.0
11616,2014,1500.0,5.0,4645000.0
11620,2006,1000.0,5.0,919999.9999999999
11621,2011,1800.0,5.0,3150000.0
11623,2012,800.0,5.0,1220000.0
11625,2017,800.0,5.0,1225000.0
11626,2021,1300.0,5.0,3400000.0
11627,1992,1300.0,5.0,300000.0
11630,2002,1500.0,5.0,1190000.0
11631,2013,660.0,5.0,2500000.0
11633,2022,1500.0,5.0,3850000.0
11634,2021,1500.0,5.0,4200000.0
11635,2017,1000.0,5.0,1630000.0
11636,2018,1000.0,5.0,3700000.0
11638,2016,2700.0,7.0,7500000.0
11640,2002,1300.0,5.0,1350000.0
11643,2022,1600.0,5.0,5300000.0
11644,2005,1000.0,5.0,1730000.0
11645,2013,1300.0,5.0,2300000.0
11646,2004,3400.0,7.0,8000000.0
11647,2003,3400.0,7.0,8000000.0
11648,2006,1500.0,5.0,2800000.0
11649,2018,1000.0,5.0,3175000.0
11650,2008,1000.0,5.0,950000.0
11651,2016,1300.0,5.0,2485000.0
11652,2015,1300.0,5.0,2365000.0
11653,1993,2000.0,5.0,1250000.0
11654,2012,1800.0,5.0,3350000.0
11656,2021,2400.0,7.0,8000000.0
11657,2022,660.0,4.0,2050000.0
11658,2003,1600.0,6.0,1525000.0
11659,2018,1000.0,5.0,3400000.0
11661,2006,2700.0,7.0,8000000.0
11662,2005,2400.0,5.0,2300000.0
11663,2020,1300.0,5.0,3300000.0
11664,2019,1000.0,5.0,5000000.0
11665,2001,1500.0,5.0,2100000.0
11666,2006,1300.0,4.0,950000.0
11667,2018,1800.0,5.0,5950000.0
11670,2005,1000.0,5.0,1750000.0
11671,1995,4500.0,7.0,3500000.0
11672,2013,1000.0,5.0,2600000.0
11673,1993,660.0,4.0,480000.0
11674,2007,1800.0,5.0,1600000.0
11675,2019,1500.0,7.0,4100000.0
11676,2002,1600.0,6.0,1650000.0
11678,2007,660.0,4.0,1300000.0
11679,2006,1800.0,5.0,2500000.0
11680,1992,1300.0,5.0,540000.0
11683,2018,1500.0,5.0,4400000.0
11685,2015,1500.0,5.0,4104999.9999999995
11686,1996,3000.0,7.0,4000000.0
11687,2009,1000.0,5.0,1050000.0
11688,2006,1000.0,5.0,830000.0000000001
11689,2022,700.0,2.0,1700000.0
11690,2017,1300.0,5.0,2960000.0
11691,2022,2000.0,5.0,8150000.0
11692,2016,660.0,5.0,2100000.0
11693,2011,1000.0,4.0,675000.0
11694,2001,1600.0,6.0,1480000.0
11695,2022,1500.0,5.0,4585000.0
11696,2022,1600.0,5.0,4980000.0
11698,2004,1500.0,5.0,1475000.0
11699,2006,1000.0,5.0,1430000.0
11700,2013,1800.0,5.0,3850000.0
11701,2016,1300.0,5.0,1950000.0
11702,2013,1300.0,5.0,2230000.0
11703,2005,2500.0,8.0,3500000.0
11705,2003,800.0,4.0,459999.99999999994
11706,2013,660.0,5.0,1425000.0
11708,2018,1300.0,5.0,2180000.0
11709,2021,1600.0,5.0,4570000.0
11710,2006,800.0,4.0,540000.0
11711,2019,796.0,4.0,1150000.0
11712,2001,1600.0,5.0,1180000.0
11713,2003,1300.0,5.0,625000.0
11715,2021,1000.0,5.0,2890000.0
11716,1988,3000.0,7.0,2685000.0
11718,2009,1300.0,5.0,2200000.0
11719,2000,4200.0,7.0,5950000.0
11721,2014,796.0,4.0,865000.0
11722,2010,1800.0,5.0,2240000.0
11723,2007,660.0,4.0,1480000.0
11725,2004,800.0,4.0,650000.0
11726,2022,1500.0,5.0,6600000.0
11727,2020,1500.0,7.0,4200000.0
11728,1995,1500.0,5.0,780000.0
11729,2011,1300.0,5.0,1850000.0
11730,2004,2000.0,5.0,1280000.0
11731,2020,1000.0,8.0,1885000.0000000002
11735,2007,1000.0,4.0,800000.0
11736,2017,1500.0,5.0,9000000.0
11740,2019,660.0,5.0,2950000.0
11741,1990,1000.0,5.0,600000.0
11742,2001,1300.0,5.0,1200000.0
11743,2011,1300.0,5.0,1850000.0
11744,2020,660.0,4.0,2790000.0
11745,2014,1300.0,5.0,1550000.0
11746,1986,1500.0,5.0,875000.0
11747,2007,1000.0,5.0,894999.9999999999
11748,2008,1000.0,5.0,919999.9999999999
11751,2008,1000.0,4.0,599000.0
11752,1986,1600.0,5.0,430000.0
11754,2014,1000.0,5.0,2475000.0
11755,2022,1800.0,5.0,5900000.0
11756,1965,2000.0,4.0,1550000.0
11757,2013,1000.0,5.0,1989999.9999999998
11758,2015,1800.0,5.0,2600000.0
11759,2006,5000.0,2.0,9200000.0
11761,2019,1300.0,5.0,4000000.0
11762,2022,1500.0,5.0,7800000.0
11763,2003,800.0,4.0,550000.0
11764,2022,1500.0,5.0,6775000.0
11766,2015,2200.0,15.0,4500000.0
11767,2016,1600.0,5.0,3600000.0
11769,2021,2800.0,5.0,9950000.0
11770,2018,660.0,4.0,2975000.0
11771,1999,1300.0,5.0,800000.0
11772,2018,1400.0,5.0,3000000.0
11773,2007,1000.0,4.0,1800000.0
11774,2011,660.0,4.0,1000000.0
11775,1993,4200.0,7.0,4000000.0
11776,2010,1300.0,5.0,2100000.0
11778,2003,1300.0,5.0,480000.0
11779,2011,1800.0,5.0,3050000.0
11780,2021,2400.0,7.0,8116666.666666667
11781,2006,1300.0,5.0,1250000.0
11783,2015,1000.0,5.0,2500000.0
11784,2005,1500.0,5.0,1395000.0
11785,2015,1500.0,5.0,4850000.0
11787,2022,1300.0,5.0,2925000.0
11788,2005,2400.0,5.0,2100000.0
11789,2019,1300.0,5.0,3500000.0
11790,2018,1000.0,5.0,2980000.0
11791,2010,1000.0,5.0,2270000.0
11793,2006,660.0,4.0,1390000.0
11796,2022,1200.0,5.0,6145000.0
11797,2021,1800.0,5.0,5480000.0
11798,2010,800.0,4.0,690000.0
11800,1993,1500.0,5.0,470000.0
11802,2004,2700.0,7.0,6200000.0
11803,2012,660.0,5.0,1850000.0
11804,2017,1000.0,5.0,2985000.0
11806,2017,796.0,4.0,1030000.0000000001
11807,2017,1300.0,5.0,2550000.0
11809,2007,1300.0,7.0,1750000.0
11810,2021,1000.0,8.0,1900000.0
11812,2009,800.0,4.0,660000.0
11813,2015,800.0,2.0,760000.0
11814,2021,1500.0,5.0,3850000.0
11816,1997,800.0,5.0,450000.0
11817,2014,1300.0,5.0,2460000.0
11818,2014,1500.0,5.0,3750000.0
11820,2017,1800.0,5.0,6675000.0
11822,1992,3000.0,8.0,2100000.0
11823,2022,1500.0,5.0,4450000.0
11824,2022,2000.0,5.0,7190000.000000001
11826,2009,1800.0,5.0,1900000.0
11829,1994,1300.0,4.0,1150000.0
11832,2010,1800.0,5.0,3590000.0
11833,2010,660.0,4.0,850000.0
11834,2018,1300.0,5.0,3590000.0
11835,2004,2000.0,5.0,2700000.0
11836,2012,1300.0,5.0,1860000.0000000002
11837,2021,1800.0,5.0,5900000.0
11838,1988,1800.0,5.0,550000.0
11840,2022,1300.0,5.0,3890000.0
11841,1990,3000.0,7.0,1500000.0
11843,2012,660.0,4.0,1450000.0
11844,2005,1600.0,8.0,1250000.0
11845,2011,1300.0,5.0,1780000.0
11846,2021,1500.0,7.0,4175000.0
11849,2018,1500.0,5.0,6750000.0
11850,2022,1800.0,5.0,6250000.0
11851,1990,1000.0,5.0,520000.0
11852,2014,660.0,4.0,1700000.0
11853,1993,1500.0,5.0,440000.00000000006
11855,2008,1800.0,5.0,4500000.0
11856,2022,1500.0,6.0,7000000.0
11857,2011,800.0,4.0,710000.0
11858,2007,660.0,5.0,1350000.0
11859,2022,1500.0,5.0,6270000.0
11861,2016,1300.0,5.0,3030000.0
11863,2020,2000.0,5.0,6750000.0
11865,2019,1000.0,5.0,2350000.0
11867,2011,3000.0,5.0,4400000.0
11868,2011,1000.0,4.0,900000.0
11869,2022,800.0,5.0,1575000.0
11871,2021,1800.0,5.0,5049000.0
11872,2022,2000.0,5.0,7300000.0
11873,2020,660.0,4.0,2170000.0
11875,2012,1800.0,5.0,2200000.0
11876,2014,1300.0,5.0,2300000.0
11877,2003,1500.0,5.0,1185000.0
11878,2014,1000.0,5.0,1425000.0
11879,2006,1500.0,5.0,2300000.0
11880,2007,1300.0,5.0,1285000.0
11881,2002,1000.0,4.0,720000.0
11883,2010,1800.0,5.0,1900000.0
11884,2006,1800.0,5.0,2400000.0
11885,1992,1300.0,5.0,760000.0
11887,2021,2800.0,5.0,9900000.0
11888,2014,660.0,4.0,1950000.0
11889,2021,1300.0,5.0,3279999.9999999995
11890,2004,3400.0,7.0,7300000.0
11891,2014,660.0,4.0,1970000.0
11894,2010,1300.0,5.0,2000000.0
11896,2000,1500.0,5.0,1650000.0
11897,2017,1000.0,5.0,2500000.0
11901,1997,3000.0,7.0,4000000.0
11902,1991,4500.0,7.0,1950000.0
11903,1983,3000.0,7.0,2600000.0
11905,2017,1000.0,5.0,1600000.0
11908,2018,1000.0,5.0,3250000.0
11909,2016,1600.0,5.0,3220000.0000000005
11910,2006,2500.0,5.0,3200000.0
11911,2007,1800.0,5.0,1725000.0
11913,1992,1600.0,5.0,2650000.0
11914,2004,1000.0,5.0,830000.0000000001
11916,1992,2500.0,7.0,2000000.0
11917,2013,1800.0,5.0,2770000.0
11918,2021,660.0,4.0,2175000.0
11919,2021,660.0,4.0,2125000.0
11921,2019,1600.0,5.0,4325000.0
11925,2017,1000.0,5.0,1760000.0000000002
11926,2009,1000.0,5.0,1685000.0000000002
11927,1993,800.0,4.0,409999.99999999994
11929,2020,1300.0,5.0,1800000.0
11930,2005,1500.0,8.0,1350000.0
11931,2015,1500.0,5.0,3850000.0
11932,2005,800.0,5.0,670000.0
11934,2004,1000.0,4.0,625000.0
11935,2020,1000.0,5.0,2650000.0
11936,2007,800.0,2.0,630000.0
11938,2013,796.0,4.0,885000.0
11939,2018,660.0,4.0,2680000.0
11941,2017,1300.0,5.0,3557000.0
11944,2018,1000.0,5.0,2500000.0
11945,2015,660.0,4.0,1750000.0
11946,2002,1600.0,6.0,1220000.0
11947,2018,1300.0,5.0,2250000.0
11948,2022,1000.0,5.0,2480000.0
11949,1991,1000.0,5.0,292000.0
11950,2007,1800.0,5.0,3462500.0
11951,2022,1000.0,5.0,3075000.0
11952,2009,1800.0,5.0,2000000.0
11953,2018,796.0,4.0,980000.0000000001
11954,2012,800.0,4.0,840000.0
11955,1988,1800.0,5.0,800000.0
11957,2016,1500.0,5.0,4300000.0
11959,2010,1800.0,5.0,1750000.0
11964,2006,1000.0,5.0,810000.0
11965,2020,1000.0,5.0,4700000.0
11966,2022,2000.0,5.0,8700000.0
11967,2002,1000.0,4.0,1220000.0
11968,2015,1800.0,5.0,2840000.0
11969,2022,1500.0,5.0,8495000.0
11971,2004,800.0,4.0,620000.0
11972,2004,2500.0,17.0,1600000.0
11973,2021,1800.0,5.0,5285000.0
11974,2003,1300.0,5.0,1750000.0
11977,2015,1000.0,5.0,1000000.0
11978,2013,660.0,4.0,1350000.0
11980,2019,660.0,4.0,1900000.0
11981,2022,1200.0,5.0,6400000.0
11982,2019,660.0,4.0,2675000.0
11983,2007,1800.0,5.0,1639999.9999999998
11986,1996,4200.0,7.0,4400000.0
11987,2018,796.0,4.0,930000.0000000001
11988,2015,2400.0,5.0,3900000.0
11989,2006,800.0,4.0,670000.0
11990,2010,1000.0,5.0,1100000.0
11991,2004,800.0,4.0,375000.0
11992,2007,1300.0,4.0,2850000.0
11993,2004,3400.0,7.0,9000000.0
11994,2005,800.0,5.0,819999.9999999999
11995,2022,1500.0,5.0,3650000.0
11996,2001,1300.0,5.0,1500000.0
11997,2020,2000.0,5.0,6050000.0
11998,2022,1500.0,7.0,5880000.0
11999,2022,1500.0,5.0,4400000.0
12000,2022,2000.0,5.0,6900000.0
12001,2018,1000.0,5.0,3854999.9999999995
12002,1986,2500.0,5.0,1250000.0
12003,2016,800.0,2.0,900000.0
12004,2014,1500.0,5.0,3650000.0
12005,2006,1800.0,5.0,2650000.0
12006,2022,1200.0,5.0,4250000.0
12007,2007,1500.0,5.0,1695000.0
12008,2000,2000.0,5.0,1000000.0
12009,2019,1500.0,5.0,3800000.0
12010,2003,3000.0,7.0,9000000.0
12011,2022,660.0,4.0,1948999.9999999998
12012,2005,1600.0,6.0,1360000.0
12013,1998,800.0,4.0,405000.0
12014,2001,1000.0,5.0,720000.0
12015,2022,1400.0,5.0,5000000.0
12016,2004,1700.0,5.0,1120000.0
12019,2001,1500.0,5.0,465000.00000000006
12020,2005,1000.0,5.0,730000.0
12021,2013,2700.0,16.0,4400000.0
12022,1997,1600.0,5.0,925000.0
12023,2003,800.0,5.0,620000.0
12024,2008,1000.0,5.0,800000.0
12025,2017,1500.0,5.0,4650000.0
12027,2021,1200.0,5.0,3629999.9999999995
12028,2022,1200.0,5.0,5974000.0
12031,1988,800.0,5.0,240000.0
12032,2016,1500.0,5.0,6700000.0
12033,2007,800.0,4.0,600000.0
12034,2004,1300.0,5.0,1350000.0
12035,2017,1300.0,5.0,2990000.0
12036,2011,1300.0,5.0,2125000.0
12037,2014,796.0,4.0,925000.0
12038,2012,660.0,4.0,1110000.0
12039,2006,1000.0,5.0,1470000.0
12041,2005,1300.0,5.0,1500000.0
12043,1994,800.0,4.0,300000.0
12045,1988,2000.0,16.0,950000.0
12047,2021,1500.0,7.0,5800000.0
12049,2022,1500.0,5.0,6475000.0
12050,2022,1500.0,5.0,8300000.0
12051,2006,1800.0,5.0,1700000.0
12053,1999,1300.0,5.0,950000.0
12054,2018,1500.0,5.0,3060000.0
12055,2022,1500.0,5.0,8650000.0
12056,2016,660.0,4.0,1370000.0
12057,2014,1000.0,5.0,1200000.0
12058,2006,13000.0,5.0,1400000.0
12060,2017,1000.0,5.0,2450000.0
12061,2006,1300.0,5.0,1725000.0
12062,2015,1300.0,5.0,2170000.0
12063,2022,1800.0,5.0,6490000.000000001
12064,2018,660.0,4.0,2925000.0
12065,2018,796.0,4.0,1270000.0
12066,2005,1300.0,5.0,1310000.0
12067,2007,1500.0,5.0,2900000.0
12068,1992,2400.0,7.0,2500000.0
12069,2022,1500.0,5.0,4065000.0
12070,2016,1300.0,5.0,2650000.0
12072,2018,1000.0,5.0,2400000.0
12073,2016,1500.0,5.0,5300000.0
12075,2012,1800.0,5.0,3700000.0
12076,2011,1800.0,5.0,2000000.0
12077,2016,1800.0,5.0,3450000.0
12079,2018,1600.0,5.0,4270000.0
12080,2011,1800.0,5.0,3000000.0
12081,2022,1200.0,5.0,6000000.0
12082,2018,1800.0,5.0,4225000.0
12084,2016,1000.0,5.0,2825000.0
12085,2002,800.0,4.0,625000.0
12086,2019,660.0,4.0,2125000.0
12087,2016,1300.0,5.0,2550000.0
12089,2015,660.0,5.0,2250000.0
12090,1997,3000.0,7.0,4050000.0
12091,2007,1000.0,5.0,800000.0
12092,2014,1300.0,5.0,2800000.0
12093,2002,1000.0,5.0,765000.0
12094,2010,1000.0,5.0,1995000.0
12095,2008,1800.0,5.0,1714999.9999999998
12096,2017,1800.0,5.0,7450000.0
12097,2022,1200.0,5.0,3785000.0
12098,2017,1300.0,5.0,2350000.0
12099,1988,1500.0,5.0,725000.0
12100,2007,800.0,5.0,830000.0000000001
12101,2007,1800.0,5.0,1725000.0
12102,2005,1300.0,5.0,770000.0
12103,2006,800.0,4.0,630000.0
12104,2021,1000.0,5.0,2350000.0
12105,2021,1000.0,5.0,2600000.0
12107,2001,1600.0,6.0,1095000.0
12108,2004,1000.0,5.0,2350000.0
12109,2007,1000.0,5.0,780000.0
12110,1994,1500.0,5.0,455000.0
12111,1991,3000.0,7.0,2500000.0
12112,2018,1000.0,5.0,3200000.0
12113,2019,796.0,4.0,1355000.0
12114,1999,4200.0,7.0,5000000.0
12115,2000,2000.0,16.0,2000000.0
12117,1993,1500.0,5.0,575000.0
12119,2022,1600.0,5.0,5600000.0
12120,2022,800.0,5.0,1700000.0
12121,2022,1800.0,5.0,6325000.0
12122,1996,1300.0,5.0,480000.0
12124,2016,1500.0,5.0,5700000.0
12125,2013,1300.0,5.0,2250000.0
12126,2003,1700.0,5.0,1650000.0
12127,2011,1000.0,5.0,1900000.0
12128,1996,1500.0,5.0,969999.9999999999
12129,2022,1200.0,5.0,3180000.0
12132,2013,1500.0,5.0,2300000.0
12134,2022,1000.0,5.0,3100000.0
12136,2017,796.0,4.0,1145000.0
12137,1991,800.0,5.0,420000.0
12138,2007,800.0,4.0,530000.0
12139,2006,2000.0,5.0,3500000.0
12142,2021,660.0,4.0,2225000.0
12143,2022,1800.0,5.0,6275000.0
12144,2019,1600.0,5.0,4000000.0
12145,2017,1500.0,5.0,2725000.0
12146,2009,900.0,5.0,800000.0
12147,2010,1800.0,5.0,1950000.0
12148,2015,1600.0,6.0,7500000.0
12149,2019,1300.0,5.0,4000000.0
12150,2019,800.0,5.0,1350000.0
12151,2021,2000.0,5.0,5755000.0
12152,2006,1300.0,4.0,915000.0
12154,2003,1600.0,6.0,1290000.0
12155,2001,1600.0,6.0,1115000.0
12156,2005,1600.0,6.0,1150000.0
12157,2022,2000.0,5.0,6113000.0
12158,2022,2000.0,5.0,7900000.0
12162,2017,2700.0,7.0,25016666.666666664
12166,1980,3000.0,7.0,1950000.0
12174,2021,1500.0,5.0,5950000.0
12176,2022,1200.0,5.0,5600000.0
12183,2022,1200.0,5.0,6400000.0
12185,2022,1500.0,5.0,4550000.0
12186,1989,1300.0,5.0,1025000.0
12189,1999,3400.0,7.0,4975000.0
12190,2006,1000.0,4.0,745000.0
12192,2022,2000.0,5.0,5793235.294117647
12193,2012,800.0,4.0,580000.0
12194,2022,4600.0,5.0,26000000.0
12196,2020,4600.0,5.0,21600000.0
12199,2022,1500.0,5.0,3500000.0
12200,2022,1500.0,5.0,3560000.0
12203,2022,1500.0,5.0,3800000.0
12204,2021,1000.0,8.0,2380000.0
12205,2022,1000.0,8.0,2650000.0
12208,2022,1500.0,7.0,5325000.0
12211,2022,1500.0,7.0,5450000.0
12212,2014,1300.0,2.0,900000.0
12213,1993,1500.0,5.0,525000.0
12214,1993,1500.0,5.0,500000.0
12215,2006,1000.0,5.0,1470000.0
12216,1989,1000.0,4.0,495000.0
12217,1987,1000.0,4.0,459999.99999999994
12218,1988,1000.0,4.0,450000.0
12219,2009,847.0,5.0,800000.0
12221,2013,650.0,4.0,1490000.0
12222,2007,650.0,4.0,1500000.0
12223,2019,650.0,4.0,2750000.0
12224,2016,1300.0,5.0,1070000.0
12225,2001,2400.0,5.0,1275000.0
12226,1994,2000.0,5.0,790000.0
12228,2003,2400.0,5.0,3000000.0
12229,2003,2400.0,5.0,4500000.0
12231,2005,2400.0,5.0,1950000.0
12232,2005,2400.0,5.0,2000000.0
12233,2013,2000.0,5.0,7625000.0
12235,2022,1500.0,5.0,3650000.0
12236,2022,1200.0,5.0,3740000.0
12237,2022,1200.0,5.0,4025000.0
12238,2022,1200.0,5.0,3800000.0
12240,2019,1300.0,5.0,3095000.0
12242,2022,1500.0,5.0,4390000.0
12243,2022,1500.0,5.0,4019000.0
12244,2020,1500.0,5.0,3500000.0
12245,2019,1500.0,5.0,3550000.0
12246,2022,1500.0,5.0,5000000.0
12248,2003,1500.0,5.0,1000000.0
12249,2002,1500.0,5.0,1080000.0
12250,2005,1300.0,7.0,1525000.0
12252,2004,1300.0,7.0,1370000.0
12253,2003,1300.0,7.0,1200000.0
12254,2005,1300.0,7.0,1380000.0
12255,2004,1300.0,7.0,1260000.0
12256,2008,1300.0,7.0,1550000.0
12257,2012,1500.0,5.0,2100000.0
12259,2013,1300.0,5.0,2125000.0
12260,2015,1300.0,5.0,2225000.0
12262,2011,1300.0,5.0,1830000.0
12267,1999,1500.0,5.0,819999.9999999999
12268,2001,1500.0,5.0,965000.0
12277,2022,1800.0,5.0,6250000.0
12278,2004,1600.0,6.0,1370000.0
12279,2006,1600.0,6.0,1300000.0
12280,2000,1600.0,6.0,900000.0
12281,2006,1600.0,6.0,1430000.0
12282,2006,1600.0,6.0,1900000.0
12283,1995,1500.0,5.0,925000.0
12284,1995,1500.0,5.0,640000.0
12286,1995,1500.0,5.0,680000.0
12287,1998,1600.0,6.0,1290000.0
12288,2005,1500.0,5.0,1100000.0
12290,2005,1600.0,6.0,1240000.0
12291,2005,1600.0,6.0,1500000.0
12292,2013,1800.0,5.0,2825000.0
12293,2014,1800.0,5.0,3090000.0
12294,2007,1800.0,5.0,1650000.0
12295,2007,1800.0,5.0,1520000.0
12296,2008,1800.0,5.0,1550000.0
12298,2008,1800.0,5.0,2100000.0
12300,2007,1800.0,5.0,2089999.9999999998
12303,2004,3000.0,7.0,2750000.0
12304,2020,600.0,5.0,3550000.0
12306,2014,1500.0,5.0,3950000.0
12307,2017,1500.0,5.0,5195000.0
12308,2017,1500.0,5.0,6325000.0
12309,2014,1500.0,5.0,4000000.0
12310,2021,2000.0,5.0,5030000.0
12311,1993,1500.0,5.0,380000.0
12312,2003,1100.0,5.0,760000.0
12313,2006,1100.0,5.0,875000.0
12314,2021,1600.0,5.0,3700000.0
12315,2022,2000.0,4.0,1300000.0
12316,2000,1300.0,5.0,325000.0
12317,2022,1000.0,5.0,2825000.0
12321,2022,1000.0,5.0,2880000.0
12322,2021,1000.0,5.0,2850000.0
12323,2022,1000.0,5.0,2875000.0
12324,2021,1000.0,5.0,2490000.0
12325,2022,2400.0,7.0,7900000.0
12326,2005,2000.0,5.0,1380000.0
12327,2022,2000.0,5.0,6950000.0
12333,2021,2000.0,5.0,5595000.0
12334,2022,1500.0,5.0,4600000.0
12335,2021,1400.0,5.0,4750000.0
12336,2021,1400.0,5.0,4650000.0
12339,2020,1500.0,5.0,6550000.0
12342,2021,2200.0,5.0,8600000.0
12343,2021,2200.0,5.0,8800000.0
12344,2007,1600.0,5.0,4000000.0
12346,2006,1500.0,5.0,1575000.0
12347,2006,1800.0,5.0,2675000.0
12349,2008,1800.0,5.0,3650000.0
12351,1994,1800.0,5.0,1400000.0
12352,2003,2100.0,5.0,3050000.0
12353,2012,3500.0,5.0,9200000.0
12354,2001,3200.0,5.0,2890000.0
12355,1994,1300.0,5.0,420000.0
12356,2013,1000.0,5.0,2175000.0
12358,1992,3000.0,7.0,2050000.0
12359,1998,2800.0,7.0,3495000.0000000005
12360,1997,600.0,4.0,900000.0
12361,2006,1300.0,5.0,1175000.0
12362,2012,1500.0,5.0,2800000.0
12363,2019,2200.0,5.0,7400000.0
12364,1984,1300.0,5.0,395000.0
12365,2022,1200.0,5.0,6125000.0
12366,2022,1300.0,5.0,3200000.0
12367,2006,3600.0,7.0,6000000.0
12368,2020,1600.0,8.0,5400000.0
12369,2009,600.0,4.0,1510000.0
12370,2014,600.0,4.0,1689999.9999999998
12371,2007,600.0,4.0,1250000.0
12372,2009,1000.0,4.0,890000.0
12373,2022,600.0,4.0,1975000.0
12374,2019,600.0,4.0,2200000.0
12375,2006,1000.0,4.0,710000.0
12376,2021,600.0,4.0,2000000.0
12378,2011,600.0,4.0,990000.0
12379,2022,600.0,4.0,2075000.0
12380,2022,600.0,4.0,2200000.0
12381,2019,600.0,4.0,1900000.0
12383,2022,600.0,4.0,2300000.0
12384,2021,600.0,4.0,2050000.0
12385,2021,600.0,4.0,2080000.0
12386,2022,600.0,4.0,2150000.0
12388,2008,1000.0,4.0,660000.0
12389,2003,1300.0,5.0,790000.0
12391,1990,800.0,5.0,380000.0
12392,2007,800.0,5.0,740000.0
12393,1992,1000.0,5.0,1900000.0
12394,2021,1000.0,5.0,3250000.0
12395,2014,1000.0,5.0,1100000.0
12398,2021,1000.0,5.0,2710000.0
12400,2010,1000.0,5.0,1000000.0
12402,2017,1000.0,5.0,1950000.0
12403,2005,1000.0,5.0,730000.0
12404,2007,1000.0,5.0,780000.0
12405,2010,1000.0,5.0,1125000.0
12406,2012,600.0,4.0,1400000.0
12407,1988,800.0,5.0,170000.0
12409,2014,600.0,4.0,1830000.0
12410,2005,600.0,4.0,1250000.0
12412,1990,1000.0,5.0,310000.0
12414,1997,1000.0,5.0,680000.0
12415,1998,1000.0,5.0,550000.0
12416,2009,1600.0,4.0,1320000.0
12417,2006,1600.0,4.0,850000.0
12418,2008,1300.0,4.0,1080000.0
12420,1998,1300.0,5.0,790000.0
12421,1995,1300.0,5.0,550000.0
12423,1998,800.0,4.0,325000.0
12424,2009,800.0,4.0,675000.0
12425,2011,800.0,4.0,795000.0
12426,2008,800.0,4.0,570000.0
12427,2006,800.0,4.0,590000.0
12428,2005,800.0,4.0,620000.0
12429,1992,800.0,4.0,270000.0
12430,2007,800.0,4.0,520000.0
12431,2016,800.0,4.0,994999.9999999999
12432,2012,800.0,4.0,495000.0
12433,2016,800.0,4.0,869999.9999999999
12434,2014,800.0,4.0,750000.0
12437,1989,800.0,4.0,320000.0
12439,2008,800.0,4.0,690000.0
12440,2018,800.0,4.0,1150000.0
12441,2017,800.0,4.0,1180000.0
12442,2017,800.0,4.0,1000000.0
12443,2016,800.0,4.0,985000.0
12444,2019,800.0,4.0,1290000.0
12446,2011,800.0,2.0,640000.0
12447,2019,800.0,2.0,1250000.0
12448,2022,800.0,2.0,1480000.0
12449,2015,800.0,2.0,705000.0
12451,2016,1300.0,5.0,1720000.0
12452,2016,1300.0,5.0,1875000.0
12460,2019,1000.0,5.0,2800000.0
12461,2018,1000.0,5.0,1895000.0
12462,2017,1000.0,5.0,1750000.0
12464,2021,1000.0,5.0,2625000.0
12465,2014,600.0,5.0,2330000.0
12466,2019,1000.0,5.0,2075000.0
12469,2019,1000.0,5.0,1800000.0
12471,2019,1000.0,5.0,2075000.0
12472,2015,1500.0,5.0,3700000.0
12473,2015,1500.0,5.0,4500000.0
12476,2017,1500.0,5.0,4350000.0
12477,2017,1500.0,5.0,4150000.0
12481,2012,2500.0,5.0,6200000.0
12482,2012,2500.0,5.0,5700000.0
12483,1993,1800.0,5.0,1250000.0
12484,1974,1200.0,5.0,580000.0
12485,2002,2000.0,5.0,1280000.0
12486,2004,2000.0,5.0,1350000.0
12487,2005,1800.0,5.0,1510000.0
12488,2021,1600.0,5.0,4850000.0
12490,2015,1600.0,5.0,3190000.0
12491,2017,1600.0,5.0,3600000.0
12494,2012,1600.0,5.0,2100000.0
12495,2017,1300.0,5.0,4300000.0
12498,2021,1800.0,5.0,5450000.0
12501,2012,1600.0,5.0,2350000.0
12502,2022,1600.0,5.0,4750000.0
12505,1986,1300.0,5.0,560000.0
12506,1986,1300.0,5.0,520000.0
12507,2005,1500.0,5.0,2800000.0
12508,2013,1300.0,5.0,2575000.0
12511,2012,1300.0,5.0,2175000.0
12512,2012,1300.0,5.0,1900000.0
12513,2020,1300.0,5.0,4079999.9999999995
12514,2011,1300.0,5.0,1835000.0000000002
12516,2017,1300.0,5.0,3100000.0
12518,2016,1300.0,5.0,3175000.0
12519,2017,1300.0,5.0,3050000.0
12520,2020,1300.0,5.0,4079999.9999999995
12522,2016,1300.0,5.0,3100000.0
12524,2005,1300.0,5.0,1450000.0
12525,2010,1300.0,5.0,1950000.0
12527,2017,1300.0,5.0,2949000.0
12528,2013,1500.0,5.0,3650000.0
12530,2007,1500.0,5.0,2330000.0
12531,2007,1500.0,5.0,2560000.0
12532,2007,1500.0,5.0,2500000.0
12533,1996,1600.0,5.0,1370000.0
12535,1998,1600.0,5.0,1100000.0
12536,1997,1600.0,5.0,980000.0000000001
12537,1989,1600.0,5.0,640000.0
12538,1985,2800.0,5.0,1090000.0
12539,2018,2700.0,7.0,9200000.0
